,Movie name,budget
69,The Adventures of Rocky & Bullwinkle,"$76,000,000"
70,The Secret Life of Pets,"$75,000,000"
71,Independence Day,"$75,000,000"
72,Dr. Seussâ The Grinch,"$75,000,000"
73,Sing,"$75,000,000"
74,Despicable Me 3,"$75,000,000"
75,The Lost World: Jurassic Park,"$75,000,000"
76,Ice Age: The Meltdown,"$75,000,000"
77,Madagascar,"$75,000,000"
78,Grown Ups,"$75,000,000"
79,Shark Tale,"$75,000,000"
80,X-Men,"$75,000,000"
81,Wanted,"$75,000,000"
82,The Rock,"$75,000,000"
83,50 First Dates,"$75,000,000"
84,Mamma Mia: Here We Go Again!,"$75,000,000"
85,Hairspray,"$75,000,000"
86,Now You See Me,"$75,000,000"
87,Dreamgirls,"$75,000,000"
88,Christopher Robin,"$75,000,000"
89,Inspector Gadget,"$75,000,000"
90,Immortals,"$75,000,000"
91,The Terminal,"$75,000,000"
92,Constantine,"$75,000,000"
93,Monster House,"$75,000,000"
94,Vertical Limit,"$75,000,000"
95,Charlie Wilsonâs War,"$75,000,000"
96,Life,"$75,000,000"
97,Abominable,"$75,000,000"
98,Be Cool,"$75,000,000"
99,Munich,"$75,000,000"
0,Killers,"$75,000,000"
1,The Man From U.N.C.L.E.,"$75,000,000"
2,Tears of the Sun,"$75,000,000"
3,Lady in the Water,"$75,000,000"
4,Spanglish,"$75,000,000"
5,Bandits,"$75,000,000"
6,Anna and the King,"$75,000,000"
7,First Knight,"$75,000,000"
8,Sucker Punch,"$75,000,000"
9,Hostage,"$75,000,000"
10,Inferno,"$75,000,000"
11,Hollywood Homicide,"$75,000,000"
12,Titan A.E.,"$75,000,000"
13,Flight of the Phoenix,"$75,000,000"
14,Soldier,"$75,000,000"
15,Virus,"$75,000,000"
16,Monkeybone,"$75,000,000"
17,PLAYMOBIL,"$75,000,000"
18,The 355,"$75,000,000"
19,Minions,"$74,000,000"
20,The SpongeBob Movie: Sponge Out of Water,"$74,000,000"
21,Unbreakable,"$73,243,106"
22,Talladega Nights: The Ballad of Ricky Bobby,"$73,000,000"
23,The Angry Birds Movie,"$73,000,000"
24,Snake Eyes,"$73,000,000"
25,Sphere,"$73,000,000"
26,The Simpsons Movie,"$72,500,000"
27,Fool's Gold,"$72,500,000"
28,Funny People,"$72,500,000"
29,The Kingdom,"$72,500,000"
30,Dr. Dolittle 2,"$72,000,000"
31,Braveheart,"$72,000,000"
32,Jarhead,"$72,000,000"
33,Driven,"$72,000,000"
34,The Majestic,"$72,000,000"
35,Two Brothers,"$72,000,000"
36,The Village,"$71,682,975"
37,Doctor Dolittle,"$71,500,000"
38,Signs,"$70,702,619"
39,Shrek 2,"$70,000,000"
40,Cars,"$70,000,000"
41,Alvin and the Chipmunks: The Squeakquel,"$70,000,000"
42,It: Chapter Two,"$70,000,000"
43,Who Framed Roger Rabbit?,"$70,000,000"
44,Runaway Bride,"$70,000,000"
45,xXx,"$70,000,000"
46,Oceanâs 8,"$70,000,000"
47,Ransom,"$70,000,000"
48,Inglourious Basterds,"$70,000,000"
49,Hook,"$70,000,000"
50,Die Hard 2,"$70,000,000"
51,S.W.A.T.,"$70,000,000"
52,Daddyâs Home 2,"$70,000,000"
53,Sleepy Hollow,"$70,000,000"
54,Vanilla Sky,"$70,000,000"
55,Hercules,"$70,000,000"
56,Olympus Has Fallen,"$70,000,000"
57,Battle: Los Angeles,"$70,000,000"
58,AVP: Alien Vs. Predator,"$70,000,000"
59,War Horse,"$70,000,000"
60,We Were Soldiers,"$70,000,000"
61,The Monuments Men,"$70,000,000"
62,Storks,"$70,000,000"
63,Star Trek: Insurrection,"$70,000,000"
64,Big Fish,"$70,000,000"
65,Wolf,"$70,000,000"
66,Underworld: Awakening,"$70,000,000"
67,The Lego Ninjago Movie,"$70,000,000"
68,Dracula Untold,"$70,000,000"
69,The Guardian,"$70,000,000"
70,The Abyss,"$70,000,000"
71,Wall Street 2: Money Never Sleeps,"$70,000,000"
72,The Dilemma,"$70,000,000"
73,Rumor Has It,"$70,000,000"
74,The Siege,"$70,000,000"
75,Stardust,"$70,000,000"
76,Rock of Ages,"$70,000,000"
77,The Hitmanâs Wifeâs Bodyguard,"$70,000,000"
78,Seven Years in Tibet,"$70,000,000"
79,Sky Captain and the World of Tomorrow,"$70,000,000"
80,The Brave One,"$70,000,000"
81,I Spy,"$70,000,000"
82,Bad Company,"$70,000,000"
83,Doom,"$70,000,000"
84,The Finest Hours,"$70,000,000"
85,Escape Plan,"$70,000,000"
86,Killer Elite,"$70,000,000"
87,Hard Rain,"$70,000,000"
88,Hart's War,"$70,000,000"
89,Rollerball,"$70,000,000"
90,The Legend of Hercules,"$70,000,000"
91,Next,"$70,000,000"
92,Ballistic: Ecks vs. Sever,"$70,000,000"
93,Osmosis Jones,"$70,000,000"
94,Legends of Oz: Dorothyâs Return,"$70,000,000"
95,Blackhat,"$70,000,000"
96,Basic Instinct 2,"$70,000,000"
97,Agora,"$70,000,000"
98,b,"$70,000,000"
99,Despicable Me,"$69,000,000"
0,Dinner for Schmucks,"$69,000,000"
1,Red Sparrow,"$69,000,000"
2,The Twilight Saga: Eclipse,"$68,000,000"
3,The Sum of All Fears,"$68,000,000"
4,Ted 2,"$68,000,000"
5,The Score,"$68,000,000"
6,Hall Pass,"$68,000,000"
7,Money Train,"$68,000,000"
8,Dreamcatcher,"$68,000,000"
9,Mystery Men,"$68,000,000"
10,The Insider,"$68,000,000"
11,Downsizing,"$68,000,000"
12,Reminiscence,"$67,972,729"
13,Dr. Seussâ The Lorax,"$67,500,000"
14,Body of Lies,"$67,500,000"
15,Abraham Lincoln: Vampire Hunter,"$67,500,000"
16,The New Mutants,"$67,000,000"
17,Last Man Standing,"$67,000,000"
18,The Last Legion,"$67,000,000"
19,Entrapment,"$66,000,000"
20,The X Files: Fight the Future,"$66,000,000"
21,Need for Speed,"$66,000,000"
22,Saving Private Ryan,"$65,000,000"
23,What Women Want,"$65,000,000"
24,Lincoln,"$65,000,000"
25,Ice Age,"$65,000,000"
26,Apollo 13,"$65,000,000"
27,The Matrix,"$65,000,000"
28,Hotel Transylvania 3: Summer Vacation,"$65,000,000"
29,Les MisÃ©rables,"$65,000,000"
30,The Santa Clause 2,"$65,000,000"
31,Total Recall,"$65,000,000"
32,Youâve Got Mail,"$65,000,000"
33,Unbroken,"$65,000,000"
34,Spy!,"$65,000,000"
35,Due Date,"$65,000,000"
36,Step Brothers,"$65,000,000"
37,Jumanji,"$65,000,000"
38,The Mask of Zorro,"$65,000,000"
39,Space Cowboys,"$65,000,000"
40,Annie,"$65,000,000"
41,Cliffhanger,"$65,000,000"
42,Peteâs Dragon,"$65,000,000"
43,Broken Arrow,"$65,000,000"
44,World Trade Center,"$65,000,000"
45,The Kid,"$65,000,000"
46,Mona Lisa Smile,"$65,000,000"
47,The Dictator,"$65,000,000"
48,The Croods: A New Age,"$65,000,000"
49,Eyes Wide Shut,"$65,000,000"
50,This Means War,"$65,000,000"
51,Focus,"$65,000,000"
52,Blade: Trinity,"$65,000,000"
53,Red Dawn,"$65,000,000"
54,We Are Marshall,"$65,000,000"
55,Everest,"$65,000,000"
56,Resident Evil: Retribution,"$65,000,000"
57,The Angry Birds Movie 2,"$65,000,000"
58,Primary Colors,"$65,000,000"
59,Fight Club,"$65,000,000"
60,Death Race,"$65,000,000"
61,The Long Kiss Goodnight,"$65,000,000"
62,Proof of Life,"$65,000,000"
63,Zathura,"$65,000,000"
64,The Missing,"$65,000,000"
65,Elektra,"$65,000,000"
66,Astro Boy,"$65,000,000"
67,"I, Frankenstein","$65,000,000"
68,Underwater,"$65,000,000"
69,Hudson Hawk,"$65,000,000"
70,Sin City: A Dame to Kill For,"$65,000,000"
71,Live by Night,"$65,000,000"
72,Lucky Numbers,"$65,000,000"
73,Oliver Twist,"$65,000,000"
74,Tian jiang xiong shi,"$65,000,000"
75,Air Strike,"$65,000,000"
76,Extraction,"$65,000,000"
77,Little Man,"$64,000,000"
78,Random Hearts,"$64,000,000"
79,Perfume: The Story of a Murderer,"$63,700,000"
80,Jurassic Park,"$63,000,000"
81,Austin Powers in Goldmember,"$63,000,000"
82,Hop,"$63,000,000"
83,American Assassin,"$63,000,000"
84,Wyatt Earp,"$63,000,000"
85,Clear and Present Danger,"$62,000,000"
86,U-571,"$62,000,000"
87,The American President,"$62,000,000"
88,The Hateful Eight,"$62,000,000"
89,The Love Guru,"$62,000,000"
90,3000 Miles to Graceland,"$62,000,000"
91,Gone Girl,"$61,000,000"
92,A Quiet Place: Part II,"$61,000,000"
93,Blades of Glory,"$61,000,000"
94,Maze Runner: The Scorch Trials,"$61,000,000"
95,2 Guns,"$61,000,000"
96,Maze Runner: The Death Cure,"$61,000,000"
97,A Dogâs Way Home,"$61,000,000"
98,Mei Ren Yu,"$60,720,000"
99,Meet the Fockers,"$60,000,000"
0,The Lego Movie,"$60,000,000"
1,300,"$60,000,000"
2,Wild Hogs,"$60,000,000"
3,Marley & Me,"$60,000,000"
4,The Green Mile,"$60,000,000"
5,The Truman Show,"$60,000,000"
6,Sully,"$60,000,000"
7,The Bourne Identity,"$60,000,000"
8,Couples Retreat,"$60,000,000"
9,Goldeneye,"$60,000,000"
10,The Italian Job,"$60,000,000"
11,Daddy Day Care,"$60,000,000"
12,The General\'s Daughter,"$60,000,000"
13,The Prince of Egypt,"$60,000,000"
14,Collateral,"$60,000,000"
15,Cats & Dogs,"$60,000,000"
16,Two Weeks Notice,"$60,000,000"
17,Antz,"$60,000,000"
18,The Scorpion King,"$60,000,000"
19,Red,"$60,000,000"
20,Starsky & Hutch,"$60,000,000"
21,Days of Thunder,"$60,000,000"
22,Cheaper by the Dozen 2,"$60,000,000"
23,Eat Pray Love,"$60,000,000"
24,Jack Reacher,"$60,000,000"
25,Man on Fire,"$60,000,000"
26,The Family Man,"$60,000,000"
27,Contagion,"$60,000,000"
28,Any Given Sunday,"$60,000,000"
29,The Horse Whisperer,"$60,000,000"
30,Coraline,"$60,000,000"
31,Ladder 49,"$60,000,000"
32,Deep Blue Sea,"$60,000,000"
33,Michael Jackson's This Is It,"$60,000,000"
34,Kangaroo Jack,"$60,000,000"
35,The Happening,"$60,000,000"
36,London Has Fallen,"$60,000,000"
37,Rules of Engagement,"$60,000,000"
38,The Shaggy Dog,"$60,000,000"
39,Jingle All the Way,"$60,000,000"
40,Hellboy,"$60,000,000"
41,Jack Reacher: Never Go Back,"$60,000,000"
42,Baywatch,"$60,000,000"
43,U.S. Marshals,"$60,000,000"
44,A Civil Action,"$60,000,000"
45,Joy,"$60,000,000"
46,ParaNorman,"$60,000,000"
47,The Jackal,"$60,000,000"
48,Paycheck,"$60,000,000"
49,Up Close & Personal,"$60,000,000"
50,The Tale of Despereaux,"$60,000,000"
51,The Boxtrolls,"$60,000,000"
52,The Dark Tower,"$60,000,000"
53,The Tuxedo,"$60,000,000"
54,Jack Ryan: Shadow Recruit,"$60,000,000"
55,Under Siege 2: Dark Territory,"$60,000,000"
56,Miss Congeniality 2: Armed and Fabulous,"$60,000,000"
57,Vice,"$60,000,000"
58,Alien: Resurrection,"$60,000,000"
59,Shooter,"$60,000,000"
60,Practical Magic,"$60,000,000"
61,Gangster Squad,"$60,000,000"
62,Smurfs: The Lost Village,"$60,000,000"
63,First Man,"$60,000,000"
64,Year One,"$60,000,000"
65,Edge of Darkness,"$60,000,000"
66,Star Trek: Nemesis,"$60,000,000"
67,Reign of Fire,"$60,000,000"
68,Planet 51,"$60,000,000"
69,Duplicity,"$60,000,000"
70,Righteous Kill,"$60,000,000"
71,Invictus,"$60,000,000"
72,State of Play,"$60,000,000"
73,My Favorite Martian,"$60,000,000"
74,The Sentinel,"$60,000,000"
75,Trouble with the Curve,"$60,000,000"
76,Intolerable Cruelty,"$60,000,000"
77,The Relic,"$60,000,000"
78,Mercury Rising,"$60,000,000"
79,Almost Famous,"$60,000,000"
80,Cold Pursuit,"$60,000,000"
81,Analyze That,"$60,000,000"
82,The Soloist,"$60,000,000"
83,The Mortal Instruments: City of Bones,"$60,000,000"
84,The Legend of Bagger Vance,"$60,000,000"
85,Dragonfly,"$60,000,000"
86,Priest,"$60,000,000"
87,Garfield: A Tail of Two Kitties,"$60,000,000"
88,XXX: State of the Union,"$60,000,000"
89,Event Horizon,"$60,000,000"
90,Sinbad: Legend of the Seven Seas,"$60,000,000"
91,Dark Water,"$60,000,000"
92,The Avengers,"$60,000,000"
93,The Black Dahlia,"$60,000,000"
94,EDtv,"$60,000,000"
95,The Spirit,"$60,000,000"
96,The Last Castle,"$60,000,000"
97,Inkheart,"$60,000,000"
98,Monster Hunter,"$60,000,000"
99,Supernova,"$60,000,000"
0,Flyboys,"$60,000,000"
1,Winterâs Tale,"$60,000,000"
2,Holy Man,"$60,000,000"
3,Meet Dave,"$60,000,000"
4,The Great Raid,"$60,000,000"
5,Rock Dog,"$60,000,000"
6,Mortdecai,"$60,000,000"
7,In the Name of the King: A Dungeon Siege Tale,"$60,000,000"
8,Beyond Borders,"$60,000,000"
9,Xi You Ji zhi Sun Wu Kong San Da Bai Gu Jing,"$60,000,000"
10,The Informer,"$60,000,000"
11,The Ridiculous 6,"$60,000,000"
12,Sherlock Gnomes,"$59,000,000"
13,The Kid Who Would Be King,"$59,000,000"
14,Deadpool,"$58,000,000"
15,American Sniper,"$58,000,000"
16,Goosebumps,"$58,000,000"
17,Rambo III,"$58,000,000"
18,Sabrina,"$58,000,000"
19,Red Tails,"$58,000,000"
20,Just Like Heaven,"$58,000,000"
21,The Internship,"$58,000,000"
22,The Flintstones in Viva Rock Vegas,"$58,000,000"
23,Leatherheads,"$58,000,000"
24,Life,"$58,000,000"
25,Did You Hear About the Morgans?,"$58,000,000"
26,"Che, Part 1: The Argentine","$58,000,000"
27,Sex and the City,"$57,500,000"
28,Resident Evil: Afterlife,"$57,500,000"
29,Thatâs My Boy,"$57,500,000"
30,Devilâs Advocate,"$57,000,000"
31,Ghost Rider: Spirit of Vengeance,"$57,000,000"
32,Dragonheart,"$57,000,000"
33,After the Sunset,"$57,000,000"
34,Captain Corelli's Mandolin,"$57,000,000"
35,Into the Woods,"$56,200,000"
36,Anger Management,"$56,000,000"
37,The Pacifier,"$56,000,000"
38,Walking Tall,"$56,000,000"
39,Zhuo yao ji,"$56,000,000"
40,Joker,"$55,000,000"
41,Forrest Gump,"$55,000,000"
42,Alvin and the Chipmunks,"$55,000,000"
43,Bohemian Rhapsody,"$55,000,000"
44,Hitch,"$55,000,000"
45,Meet the Parents,"$55,000,000"
46,The Pursuit of Happyness,"$55,000,000"
47,Pocahontas,"$55,000,000"
48,Superman,"$55,000,000"
49,The Nutty Professor,"$55,000,000"
50,Fifty Shades Darker,"$55,000,000"
51,Captain Phillips,"$55,000,000"
52,George Of The Jungle,"$55,000,000"
53,American Wedding,"$55,000,000"
54,Murder on the Orient Express,"$55,000,000"
55,The Equalizer,"$55,000,000"
56,Fifty Shades Freed,"$55,000,000"
57,Casper,"$55,000,000"
58,Date Night,"$55,000,000"
59,Maid in Manhattan,"$55,000,000"
60,Crimson Tide,"$55,000,000"
61,Flightplan,"$55,000,000"
62,Disclosure,"$55,000,000"
63,City of Angels,"$55,000,000"
64,Paddington,"$55,000,000"
65,R.V.,"$55,000,000"
66,Stargate,"$55,000,000"
67,Kill Bill: Volume 1,"$55,000,000"
68,Mr. Poppers's Penguins,"$55,000,000"
69,Bowfinger,"$55,000,000"
70,Kill Bill: Volume 2,"$55,000,000"
71,Tango & Cash,"$55,000,000"
72,Death Becomes Her,"$55,000,000"
73,Shanghai Noon,"$55,000,000"
74,Executive Decision,"$55,000,000"
75,Free Birds,"$55,000,000"
76,Alien 3,"$55,000,000"
77,The Forbidden Kingdom,"$55,000,000"
78,The Phantom of the Opera,"$55,000,000"
79,Muppets Most Wanted,"$55,000,000"
80,Evita,"$55,000,000"
81,Kubo and the Two Strings,"$55,000,000"
82,Mortal Kombat,"$55,000,000"
83,Ronin,"$55,000,000"
84,Burlesque,"$55,000,000"
85,The Ghost and the Darkness,"$55,000,000"
86,Changeling,"$55,000,000"
87,The Watch,"$55,000,000"
88,The Hunted,"$55,000,000"
89,Instinct,"$55,000,000"
90,Stuck On You,"$55,000,000"
91,Semi-Pro,"$55,000,000"
92,Annihilation,"$55,000,000"
93,Crimson Peak,"$55,000,000"
94,The Pirates! Band of Misfits,"$55,000,000"
95,In the Heights,"$55,000,000"
96,Aeon Flux,"$55,000,000"
97,Chain Reaction,"$55,000,000"
98,The Fan,"$55,000,000"
99,Elizabeth: The Golden Age,"$55,000,000"
0,Imagine That,"$55,000,000"
1,Gods and Generals,"$55,000,000"
2,Turbulence,"$55,000,000"
3,Bullet to the Head,"$55,000,000"
4,All the King's Men,"$55,000,000"
5,Thunderbirds,"$55,000,000"
6,Un long dimanche de fianÃ§ailles,"$55,000,000"
7,Lucky You,"$55,000,000"
8,Lolita,"$55,000,000"
9,Eye See You,"$55,000,000"
10,Superman II,"$54,000,000"
11,Blade 2,"$54,000,000"
12,"You, Me and Dupree","$54,000,000"
13,Seven Pounds,"$54,000,000"
14,The Godfather: Part III,"$54,000,000"
15,Elizabethtown,"$54,000,000"
16,Gigli,"$54,000,000"
17,Shaft,"$53,012,938"
18,The Dukes of Hazzard,"$53,000,000"
19,Law Abiding Citizen,"$53,000,000"
20,Black Mass,"$53,000,000"
21,Anastasia,"$53,000,000"
22,Moulin Rouge,"$53,000,000"
23,Domestic Disturbance,"$53,000,000"
24,Flags of Our Fathers,"$53,000,000"
25,Grindhouse,"$53,000,000"
26,Beloved,"$53,000,000"
27,Zero Dark Thirty,"$52,500,000"
28,Catch Me if You Can,"$52,000,000"
29,Mamma Mia!,"$52,000,000"
30,The Break-Up,"$52,000,000"
31,Valentine's Day,"$52,000,000"
32,Casino,"$52,000,000"
33,The Change-Up,"$52,000,000"
34,The Thin Red Line,"$52,000,000"
35,Man on the Moon,"$52,000,000"
36,From Paris With Love,"$52,000,000"
37,Bulletproof Monk,"$52,000,000"
38,"Me, Myself & Irene","$51,000,000"
39,Barnyard: The Original Party Animals,"$51,000,000"
40,Alpha,"$51,000,000"
41,Deck the Halls,"$51,000,000"
42,Greyhound,"$50,300,000"
43,The Adjustment Bureau,"$50,200,000"
44,The Twilight Saga: New Moon,"$50,000,000"
45,Shrek,"$50,000,000"
46,Ted,"$50,000,000"
47,22 Jump Street,"$50,000,000"
48,Robin Hood: Prince of Thieves,"$50,000,000"
49,Jerry Maguire,"$50,000,000"
50,Daddyâs Home,"$50,000,000"
51,As Good as it Gets,"$50,000,000"
52,Patch Adams,"$50,000,000"
53,Central Intelligence,"$50,000,000"
54,Anchorman 2: The Legend Continues,"$50,000,000"
55,Super 8,"$50,000,000"
56,Mr. Deeds,"$50,000,000"
57,Erin Brockovich,"$50,000,000"
58,Creed II,"$50,000,000"
59,Peter Rabbit,"$50,000,000"
60,How to Lose a Guy in 10 Days,"$50,000,000"
61,Interview with the Vampire,"$50,000,000"
62,The Mule,"$50,000,000"
63,Yes Man,"$50,000,000"
64,Non-Stop,"$50,000,000"
65,Stepmom,"$50,000,000"
66,Disney Planes,"$50,000,000"
67,Failure to Launch,"$50,000,000"
68,Inside Man,"$50,000,000"
69,The Emoji Movie,"$50,000,000"
70,"Crazy, Stupid, Love","$50,000,000"
71,The Post,"$50,000,000"
72,Payback,"$50,000,000"
73,Congo,"$50,000,000"
74,Knowing,"$50,000,000"
75,The Ring Two,"$50,000,000"
76,We Bought a Zoo,"$50,000,000"
77,Moneyball,"$50,000,000"
78,Garfield: The Movie,"$50,000,000"
79,Christmas with the Kranks,"$50,000,000"
80,V for Vendetta,"$50,000,000"
81,Outbreak,"$50,000,000"
82,Race to Witch Mountain,"$50,000,000"
83,The Forgotten,"$50,000,000"
84,Herbie: Fully Loaded,"$50,000,000"
85,Shanghai Knights,"$50,000,000"
86,Planes: Fire and Rescue,"$50,000,000"
87,Curious George,"$50,000,000"
88,American Reunion,"$50,000,000"
89,Hansel & Gretel: Witch Hunters,"$50,000,000"
90,I am Number Four,"$50,000,000"
91,Donât Say a Word,"$50,000,000"
92,13 Hours: The Secret Soldiers of Benghazi,"$50,000,000"
93,Unfaithful,"$50,000,000"
94,American Made,"$50,000,000"
95,Syriana,"$50,000,000"
96,Resident Evil: Apocalypse,"$50,000,000"
97,The Book of Life,"$50,000,000"
98,Absolute Power,"$50,000,000"
99,Firewall,"$50,000,000"
0,The Game,"$50,000,000"
1,G.I. Jane,"$50,000,000"
2,Into the Storm,"$50,000,000"
3,The Judge,"$50,000,000"
4,Silent Hill,"$50,000,000"
5,Tom and Jerry,"$50,000,000"
6,Rambo: Last Blood,"$50,000,000"
7,The Replacements,"$50,000,000"
8,The Negotiator,"$50,000,000"
9,War Dogs,"$50,000,000"
10,Beverly Hills Cop III,"$50,000,000"
11,Gremlins 2: The New Batch,"$50,000,000"
12,The Peacemaker,"$50,000,000"
13,Out of Time,"$50,000,000"
14,Bridget Jones: The Edge Of Reason,"$50,000,000"
15,The Beach,"$50,000,000"
16,The Adventures of Sharkboy and Lavagirl in 3-D,"$50,000,000"
17,On Deadly Ground,"$50,000,000"
18,Ninja Assassin,"$50,000,000"
19,Raising Helen,"$50,000,000"
20,The Nice Guys,"$50,000,000"
21,For Love of the Game,"$50,000,000"
22,Jack Frost,"$50,000,000"
23,Marmaduke,"$50,000,000"
24,Striptease,"$50,000,000"
25,Hereafter,"$50,000,000"
26,Murder by Numbers,"$50,000,000"
27,Assassins,"$50,000,000"
28,Hostiles,"$50,000,000"
29,Zoolander 2,"$50,000,000"
30,Defiance,"$50,000,000"
31,Hannibal Rising,"$50,000,000"
32,The Story of Us,"$50,000,000"
33,The Host,"$50,000,000"
34,Basic,"$50,000,000"
35,Run All Night,"$50,000,000"
36,Blood Work,"$50,000,000"
37,The International,"$50,000,000"
38,Escape from L.A.,"$50,000,000"
39,Twisted,"$50,000,000"
40,All the Money in the World,"$50,000,000"
41,The Life Aquatic with Steve Zissou,"$50,000,000"
42,The Iron Giant,"$50,000,000"
43,Hellboy,"$50,000,000"
44,Your Highness,"$50,000,000"
45,Snowden,"$50,000,000"
46,Dream House,"$50,000,000"
47,Free State of Jones,"$50,000,000"
48,Gamer,"$50,000,000"
49,Man of the House,"$50,000,000"
50,The Life of David Gale,"$50,000,000"
51,Beautiful Creatures,"$50,000,000"
52,Into the Blue,"$50,000,000"
53,Eastern Promises,"$50,000,000"
54,Babyâs Day Out,"$50,000,000"
55,The Messenger: The Story of Joan of Arc,"$50,000,000"
56,Fair Game,"$50,000,000"
57,Drive Angry,"$50,000,000"
58,Mad City,"$50,000,000"
59,The Scarlet Letter,"$50,000,000"
60,Domino,"$50,000,000"
61,Jade,"$50,000,000"
62,Street Fighter: The Legend of Chun-Li,"$50,000,000"
63,Death to Smoochy,"$50,000,000"
64,Early Man,"$50,000,000"
65,The Boat That Rocked,"$50,000,000"
